GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
20177000400,140,20,177,45820,999,,,Census Tract 4,4420,2265,4386,2210,4420,4386,2684,2537,917,1203,80,81,27,55,7,3,406,225,299,282
20177000500,140,20,177,45820,999,,,Census Tract 5,2442,1475,2626,1635,2442,2626,1390,1536,629,781,50,70,8,35,4,4,172,97,189,103
20177000700,140,20,177,45820,999,,,Census Tract 7,3171,1344,3308,1328,3171,3308,2761,2877,159,209,94,57,13,11,0,0,41,51,103,103
20177000800,140,20,177,45820,999,,,Census Tract 8,3663,1669,3521,1725,3663,3521,3053,3121,180,120,102,99,17,15,0,1,117,58,194,107
20177000900,140,20,177,45820,999,,,Census Tract 9,3255,1489,3591,1501,3255,3591,2752,3079,91,76,61,97,13,11,1,1,169,236,168,91
20177001000,140,20,177,45820,999,,,Census Tract 10,3374,1545,3486,1586,3374,3486,2543,2595,134,69,53,58,12,7,2,0,438,592,192,165
20177001100,140,20,177,45820,999,,,Census Tract 11,3390,1226,3176,1259,3390,3176,1836,1486,512,648,102,74,5,1,3,0,743,748,189,219
20177001200,140,20,177,45820,999,,,Census Tract 12,2284,919,2116,919,2284,2116,983,828,726,891,61,46,2,6,0,0,311,204,201,141
20177001300,140,20,177,45820,999,,,Census Tract 13,4141,1741,3893,1758,4141,3893,2411,2534,829,739,90,94,33,33,1,1,497,293,280,199
20177001500,140,20,177,45820,999,,,Census Tract 15,2125,1077,2203,1103,2125,2203,1308,1388,582,630,35,30,16,22,1,1,84,42,99,90
20177001603,140,20,177,45820,999,,,Census Tract 16.03,2931,1661,2993,1688,2931,2993,2151,2536,472,247,46,15,38,55,4,3,53,54,167,81
20177001800,140,20,177,45820,999,,,Census Tract 18,4148,1583,3872,1630,4148,3872,3445,3285,310,277,33,38,106,48,3,0,88,113,163,111
20177002100,140,20,177,45820,999,,,Census Tract 21,3351,1563,3692,1602,3351,3692,2665,2928,347,463,56,50,8,25,1,2,103,123,171,101
20177002500,140,20,177,45820,999,,,Census Tract 25,2714,1426,2811,1409,2714,2811,2367,2619,143,74,33,25,10,17,0,0,49,37,112,39
20177002601,140,20,177,45820,999,,,Census Tract 26.01,3919,1993,3914,1880,3919,3914,3303,3511,289,178,38,28,53,46,8,0,70,64,158,87
20177002602,140,20,177,45820,999,,,Census Tract 26.02,6335,3135,6254,2986,6335,6254,5415,5557,404,347,46,34,158,111,16,2,91,86,205,117
20177002701,140,20,177,45820,999,,,Census Tract 27.01,4515,2083,4598,2090,4515,4598,3781,4107,272,218,58,42,35,41,4,2,116,77,249,111
20177002702,140,20,177,45820,999,,,Census Tract 27.02,4238,2016,3854,1731,4238,3854,3614,3368,334,231,31,32,91,69,2,2,52,71,114,81
20177002800,140,20,177,45820,999,,,Census Tract 28,4291,2324,4285,2290,4291,4285,3255,3502,554,428,42,45,69,66,0,5,127,106,244,133
20177002900,140,20,177,45820,999,,,Census Tract 29,3379,1356,3551,1453,3379,3551,1735,2111,885,1025,60,74,17,28,6,0,352,136,324,177
20177003002,140,20,177,45820,999,,,Census Tract 30.02,5273,2049,4867,1806,5273,4867,4324,4181,497,438,47,32,20,16,1,1,175,110,209,89
20177003301,140,20,177,45820,999,,,Census Tract 33.01,2438,1105,2240,835,2438,2240,2268,2133,44,17,19,24,16,6,0,0,28,33,63,27
20177003500,140,20,177,45820,999,,,Census Tract 35,6179,2346,5491,2094,6179,5491,5880,5296,30,15,91,51,16,16,6,1,49,45,107,67
20177003601,140,20,177,45820,999,,,Census Tract 36.01,4670,1897,4519,1554,4670,4519,4472,4187,49,175,32,40,16,15,1,2,14,18,86,82
20177003604,140,20,177,45820,999,,,Census Tract 36.04,3766,1534,3307,1121,3766,3307,3502,3153,72,48,18,12,80,48,4,1,30,12,60,33
20177003605,140,20,177,45820,999,,,Census Tract 36.05,3986,1596,3624,1220,3986,3624,3660,3364,93,86,15,14,124,82,0,0,42,39,52,36
20177003606,140,20,177,45820,999,,,Census Tract 36.06,4547,2025,3609,1481,4547,3609,3886,3169,225,178,48,20,185,121,2,0,68,47,133,70
20177003700,140,20,177,45820,999,,,Census Tract 37,8020,3217,6752,2588,8020,6752,6980,5904,451,396,79,81,90,60,5,2,110,106,305,201
20177003901,140,20,177,45820,999,,,Census Tract 39.01,6934,2716,6729,2485,6934,6729,6413,6264,184,195,62,66,37,21,5,0,102,102,131,81
20177003902,140,20,177,45820,999,,,Census Tract 39.02,4351,1757,4170,1610,4351,4170,4169,4010,41,54,19,26,14,10,7,0,24,24,77,40
20177004000,140,20,177,45820,999,,,Census Tract 40,3066,1614,2921,1449,3066,2921,1830,1662,627,762,69,81,13,29,1,1,320,274,206,112
20179952600,140,20,179,99999,999,,,Census Tract 9526,1221,602,1403,603,1221,1403,1183,1381,3,2,10,0,1,0,0,4,17,4,7,12
20179952700,140,20,179,99999,999,,,Census Tract 9527,1335,663,1410,660,1335,1410,1292,1394,0,2,1,2,4,2,0,0,17,6,21,4
20181453700,140,20,181,99999,999,,,Census Tract 4537,4891,2565,5391,2586,4891,5391,4559,5046,35,21,17,16,17,12,5,6,160,233,98,57
20183475800,140,20,183,99999,999,,,Census Tract 4758,1802,988,2065,1048,1802,2065,1759,2048,2,0,6,4,2,1,4,5,6,2,23,5
20183475900,140,20,183,99999,999,,,Census Tract 4759,2051,1244,2471,1278,2051,2471,1974,2433,8,5,5,7,5,1,0,0,21,8,38,17
20185470700,140,20,185,99999,999,,,Census Tract 4707,2425,1174,2526,1227,2425,2526,2187,2353,4,6,27,7,14,5,0,0,161,119,32,36
20187964100,140,20,187,99999,999,,,Census Tract 9641,2235,990,2406,1007,2235,2406,1870,2031,13,15,27,29,3,4,1,0,271,301,50,26
20189965100,140,20,189,99999,999,,,Census Tract 9651,1614,670,1562,624,1614,1562,1401,1346,6,11,16,24,6,1,0,1,158,161,27,18
20189965200,140,20,189,99999,999,,,Census Tract 9652,4110,1636,3901,1641,4110,3901,3584,3189,10,40,33,27,9,12,1,0,412,563,61,70
20191962100,140,20,191,48620,556,,,Census Tract 9621,5271,2240,5548,2225,5271,5548,5017,5238,21,7,72,67,17,10,2,2,37,48,105,176
20191962400,140,20,191,48620,556,,,Census Tract 9624,4303,1955,4391,1957,4303,4391,4009,4186,37,33,59,34,19,18,0,0,56,67,123,53
20191962500,140,20,191,48620,556,,,Census Tract 9625,4373,1971,4763,2034,4373,4763,3909,4289,108,119,72,74,7,7,1,9,106,163,170,102
20191962600,140,20,191,48620,556,,,Census Tract 9626,2316,1045,2535,1053,2316,2535,2208,2421,17,12,18,25,6,8,1,2,23,4,43,63
20193953100,140,20,193,99999,999,,,Census Tract 9531,5918,2645,6048,2628,5918,6048,5648,5858,48,35,24,25,34,21,5,1,90,58,69,50
20193953400,140,20,193,99999,999,,,Census Tract 9534,1982,891,2132,934,1982,2132,1861,2088,1,0,12,2,4,1,1,1,88,20,15,20
20197483100,140,20,197,45820,999,,,Census Tract 4831,4509,1909,4179,1771,4509,4179,4339,4050,19,23,22,21,3,2,0,4,12,27,114,52
20197483200,140,20,197,45820,999,,,Census Tract 4832,2544,1318,2706,1262,2544,2706,2469,2645,10,9,14,13,7,8,0,0,11,14,33,17
20201978600,140,20,201,99999,999,,,Census Tract 9786,3233,1673,3627,1791,3233,3627,3161,3583,11,6,5,13,6,1,0,0,10,4,40,20
20203957600,140,20,203,99999,999,,,Census Tract 9576,2234,1054,2531,1119,2234,2531,1972,2183,19,2,11,18,3,2,0,0,190,266,39,60
20205097200,140,20,205,99999,999,,,Census Tract 972,1525,834,1701,908,1525,1701,1438,1640,17,17,4,17,7,6,2,0,8,5,49,16
20205097300,140,20,205,99999,999,,,Census Tract 973,2763,1394,2952,1447,2763,2952,2639,2848,3,10,41,24,13,15,3,2,5,15,59,38
20205097400,140,20,205,99999,999,,,Census Tract 974,3037,1462,3397,1530,3037,3397,2899,3277,11,10,32,26,15,6,0,2,16,26,64,50
20207096600,140,20,207,99999,999,,,Census Tract 966,1720,1117,1986,1147,1720,1986,1641,1907,7,28,20,19,0,1,0,0,26,9,26,22
20209040001,140,20,209,28140,312,,,Census Tract 400.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209040002,140,20,209,28140,312,,,Census Tract 400.02,3,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20209040200,140,20,209,28140,312,,,Census Tract 402,1351,725,1294,837,1351,1294,124,120,1090,1107,6,8,9,2,1,0,74,44,47,13
20209040400,140,20,209,28140,312,,,Census Tract 404,1887,919,2359,1015,1887,2359,206,160,1428,2125,4,6,20,7,0,0,161,32,68,29
20209040500,140,20,209,28140,312,,,Census Tract 405,1898,758,1862,779,1898,1862,660,926,755,785,27,7,95,57,1,0,300,40,60,47
20209040600,140,20,209,28140,312,,,Census Tract 406,2690,1167,3004,1219,2690,3004,423,269,1794,2568,10,14,39,9,0,0,315,79,109,65
20209040900,140,20,209,28140,312,,,Census Tract 409,1292,727,1513,850,1292,1513,403,498,600,829,7,10,54,28,0,0,171,79,57,69
20209041000,140,20,209,28140,312,,,Census Tract 410,1336,680,1602,864,1336,1602,100,39,1084,1496,4,7,24,6,0,0,81,23,43,31
20209041200,140,20,209,28140,312,,,Census Tract 412,1534,761,1650,802,1534,1650,202,101,1047,1437,5,6,5,9,1,0,242,46,32,51
20209041300,140,20,209,28140,312,,,Census Tract 413,4710,1948,4953,2062,4710,4953,1145,1383,2003,2977,37,25,264,62,15,0,1080,350,166,156
20209041500,140,20,209,28140,312,,,Census Tract 415,2464,1007,2470,1017,2464,2470,1230,1411,321,571,30,16,19,32,0,1,772,361,92,78
20209041600,140,20,209,28140,312,,,Census Tract 416,4115,1552,3922,1582,4115,3922,1829,1950,927,1273,39,38,110,38,1,18,1077,470,132,135
20209041700,140,20,209,28140,312,,,Census Tract 417,2522,980,2612,1060,2522,2612,1272,1181,299,664,11,22,108,109,0,7,732,563,100,66
20209041900,140,20,209,28140,312,,,Census Tract 419,1845,832,1884,865,1845,1884,1154,1266,84,75,15,25,109,62,0,3,419,371,64,82
20209042001,140,20,209,28140,312,,,Census Tract 420.01,1703,525,1841,569,1703,1841,787,731,294,436,19,19,82,70,1,0,458,531,62,54
20209042002,140,20,209,28140,312,,,Census Tract 420.02,1947,790,2047,805,1947,2047,948,1023,190,168,21,17,89,120,0,1,614,626,85,92
20209042100,140,20,209,28140,312,,,Census Tract 421,2801,994,2793,1051,2801,2793,1510,1710,193,275,41,39,193,86,0,0,750,562,114,121
20209042200,140,20,209,28140,312,,,Census Tract 422,1937,634,1670,669,1937,1670,1205,1197,76,106,15,9,21,35,0,0,527,272,93,51
20209042300,140,20,209,28140,312,,,Census Tract 423,3618,1298,3595,1389,3618,3595,1787,2075,252,380,41,44,212,142,1,4,1178,819,147,131
20209042400,140,20,209,28140,312,,,Census Tract 424,2692,887,2738,904,2692,2738,1236,1371,328,431,33,33,111,81,1,0,893,712,90,110
20209042501,140,20,209,28140,312,,,Census Tract 425.01,61,1,4,6,61,4,35,2,18,2,1,0,0,0,0,0,3,0,4,0
20209042502,140,20,209,28140,312,,,Census Tract 425.02,5,2,4,3,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
20209042600,140,20,209,28140,312,,,Census Tract 426,2858,1022,3205,1100,2858,3205,1664,1907,52,40,61,51,41,43,0,0,944,1001,96,163
20209042700,140,20,209,28140,312,,,Census Tract 427,3413,1279,3408,1291,3413,3408,1830,1873,545,502,46,40,63,36,1,1,742,822,186,134
20209042800,140,20,209,28140,312,,,Census Tract 428,3337,1367,3467,1370,3337,3467,1844,1872,597,715,38,24,48,45,0,2,606,646,204,163
20209043301,140,20,209,28140,312,,,Census Tract 433.01,3882,2049,3672,2058,3882,3672,2194,2656,410,340,26,31,104,148,1,0,1007,391,140,106
20209043400,140,20,209,28140,312,,,Census Tract 434,2134,916,2580,1014,2134,2580,1607,1955,124,318,18,24,37,27,0,1,251,158,97,97
20209043500,140,20,209,28140,312,,,Census Tract 435,1584,656,1599,653,1584,1599,1329,1429,32,11,9,21,29,26,0,0,135,75,50,37
20209043600,140,20,209,28140,312,,,Census Tract 436,6580,2414,6638,2399,6580,6638,5030,5748,283,173,47,50,173,149,12,2,785,358,250,158
20209043700,140,20,209,28140,312,,,Census Tract 437,2240,869,2231,841,2240,2231,1741,1947,131,83,36,19,59,19,10,1,185,110,78,52
20209043802,140,20,209,28140,312,,,Census Tract 438.02,1375,589,1424,592,1375,1424,1270,1362,15,12,5,15,7,6,0,0,40,16,38,13
20209043803,140,20,209,28140,312,,,Census Tract 438.03,2696,1119,2880,1112,2696,2880,2266,2608,97,54,25,19,39,16,4,0,175,129,90,54
20209043804,140,20,209,28140,312,,,Census Tract 438.04,8,6,14,7,8,14,8,10,0,1,0,0,0,0,0,0,0,0,0,3
20209043903,140,20,209,28140,312,,,Census Tract 439.03,3053,1145,3026,1202,3053,3026,1305,1487,1030,1106,21,19,144,81,6,0,410,208,137,125
20209043904,140,20,209,28140,312,,,Census Tract 439.04,2966,1345,3015,1245,2966,3015,804,924,1764,1878,15,19,55,38,1,0,211,48,116,108
20209043905,140,20,209,28140,312,,,Census Tract 439.05,1719,807,1711,787,1719,1711,832,1005,663,575,11,16,46,13,12,0,73,64,82,38
20209044003,140,20,209,28140,312,,,Census Tract 440.03,2826,1203,2896,1265,2826,2896,2048,2220,303,456,38,22,28,18,0,0,306,83,103,92
20209044004,140,20,209,28140,312,,,Census Tract 440.04,602,274,779,415,602,779,477,705,14,7,2,8,0,1,0,1,87,34,22,23
20209044102,140,20,209,28140,312,,,Census Tract 441.02,2931,1139,3126,1148,2931,3126,1770,2018,709,837,25,22,15,14,4,1,267,132,141,102
20209044103,140,20,209,28140,312,,,Census Tract 441.03,2830,1228,2853,1182,2830,2853,1414,1805,1188,887,11,17,63,22,0,0,79,55,75,67
20209044104,140,20,209,28140,312,,,Census Tract 441.04,2640,1700,3206,1699,2640,3206,722,1180,1637,1759,16,11,24,30,11,1,132,111,98,114
20209044201,140,20,209,28140,312,,,Census Tract 442.01,3881,1631,3858,1508,3881,3858,2393,2582,1136,1082,27,25,66,21,20,0,96,45,143,103
20209044202,140,20,209,28140,312,,,Census Tract 442.02,3489,1425,3584,1422,3489,3584,1793,2218,1359,1179,16,12,54,35,3,0,158,58,106,82
20209044301,140,20,209,28140,312,,,Census Tract 443.01,2300,1083,2467,1078,2300,2467,1315,1660,649,622,27,26,78,51,0,0,88,39,143,69
20209044302,140,20,209,28140,312,,,Census Tract 443.02,1870,814,1964,812,1870,1964,942,1183,693,643,10,19,29,9,0,0,122,59,74,51
20209044303,140,20,209,28140,312,,,Census Tract 443.03,2155,867,2500,880,2155,2500,631,723,1281,1678,8,4,79,7,0,0,84,42,72,46
20209044400,140,20,209,28140,312,,,Census Tract 444,2959,1172,3031,1181,2959,3031,1217,1480,1228,1297,24,18,139,43,11,1,229,86,111,106
20209044500,140,20,209,28140,312,,,Census Tract 445,2153,1024,2324,1055,2153,2324,870,993,964,1145,12,8,85,93,0,0,142,27,80,58
20209044601,140,20,209,28140,312,,,Census Tract 446.01,2729,1123,2922,1148,2729,2922,1960,2347,464,432,23,16,72,25,3,1,100,42,107,59
20209044602,140,20,209,28140,312,,,Census Tract 446.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209044603,140,20,209,28140,312,,,Census Tract 446.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209044702,140,20,209,28140,312,,,Census Tract 447.02,4340,1716,4149,1652,4340,4149,3760,3747,262,205,33,15,36,10,5,0,120,73,124,98
20209044703,140,20,209,28140,312,,,Census Tract 447.03,1842,694,1622,511,1842,1622,1501,1441,221,121,4,16,23,2,1,0,49,9,43,33
20209044704,140,20,209,28140,312,,,Census Tract 447.04,1581,634,1518,541,1581,1518,974,994,425,410,6,7,75,29,1,2,50,53,50,23
20209044805,140,20,209,28140,312,,,Census Tract 448.05,2576,981,2206,829,2576,2206,2195,1993,117,31,29,17,12,9,2,0,139,102,82,49
20209044806,140,20,209,28140,312,,,Census Tract 448.06,562,238,653,268,562,653,541,642,7,3,4,3,0,1,0,0,0,0,10,4
20209044900,140,20,209,28140,312,,,Census Tract 449,4201,1824,3959,1676,4201,3959,3492,3517,274,242,35,36,23,20,5,0,224,80,148,64
20209045200,140,20,209,28140,312,,,Census Tract 452,3980,2232,4543,2380,3980,4543,2513,3170,502,568,26,25,198,197,6,4,579,405,156,174
20001952800,140,20,001,99999,999,,,Census Tract 9528,3999,1749,4038,1739,3999,4038,3587,3756,166,152,28,20,37,12,0,0,22,26,159,72
20001953000,140,20,001,99999,999,,,Census Tract 9530,2820,1337,2965,1350,2820,2965,2664,2798,32,35,13,9,1,3,1,0,56,66,53,54
20005081900,140,20,005,11860,312,,,Census Tract 819,3126,1588,3258,1618,3126,3258,2797,2993,192,168,25,17,22,11,2,2,20,16,68,51
20007968200,140,20,007,99999,999,,,Census Tract 9682,1723,1009,1875,988,1723,1875,1652,1796,3,7,14,21,3,1,0,0,21,32,30,18
20009971100,140,20,009,24460,999,,,Census Tract 9711,3971,1943,4266,1954,3971,4266,3863,4168,8,8,20,25,2,8,0,0,27,18,51,39
20009971200,140,20,009,24460,999,,,Census Tract 9712,1704,881,2118,926,1704,2118,1652,2074,2,8,6,15,0,0,0,0,25,5,19,16
20011955800,140,20,011,99999,999,,,Census Tract 9558,3791,1678,3713,1640,3791,3713,3458,3509,167,137,29,19,31,15,1,3,12,6,93,24
20013480700,140,20,013,99999,999,,,Census Tract 4807,3602,1788,3893,1838,3602,3893,3229,3556,82,101,108,98,11,4,0,0,46,43,126,88
20015020400,140,20,015,48620,556,,,Census Tract 204,2559,1300,2635,1285,2559,2635,2335,2473,46,39,33,37,5,2,2,3,55,30,83,51
20015020500,140,20,015,48620,556,,,Census Tract 205,5441,2476,5372,2469,5441,5372,5080,5074,85,63,49,49,15,16,2,3,53,57,157,110
20015020600,140,20,015,48620,556,,,Census Tract 206,7687,2982,7610,2858,7687,7610,7307,7372,40,31,75,45,31,20,13,1,61,20,160,121
20015020800,140,20,015,48620,556,,,Census Tract 208,3114,1367,3102,1442,3114,3102,2879,2924,20,9,50,23,28,13,3,0,49,41,85,92
20015020901,140,20,015,48620,556,,,Census Tract 209.01,4144,1607,3867,1435,4144,3867,3916,3676,24,36,34,33,37,18,2,0,33,19,98,80
20019964600,140,20,019,99999,999,,,Census Tract 9646,3669,2150,4359,2169,3669,4359,3331,4090,16,13,150,156,3,3,2,2,29,15,138,80
20023950200,140,20,023,99999,999,,,Census Tract 9502,2726,1518,3165,1636,2726,3165,2664,3099,2,4,6,3,19,10,0,1,16,31,19,17
20027458100,140,20,027,99999,999,,,Census Tract 4581,3894,1764,3980,1763,3894,3980,3802,3887,11,21,12,16,10,4,0,0,10,19,49,33
20029977400,140,20,029,99999,999,,,Census Tract 9774,1449,761,1633,772,1449,1633,1416,1610,4,0,6,1,2,3,0,0,15,1,6,18
20031966200,140,20,031,99999,999,,,Census Tract 9662,2947,1331,3076,1295,2947,3076,2863,2983,14,7,18,20,7,9,0,1,8,22,37,34
20031966300,140,20,031,99999,999,,,Census Tract 9663,2951,1405,3051,1388,2951,3051,2800,2931,29,9,29,18,24,19,0,0,20,17,49,57
20035493300,140,20,035,49060,556,,,Census Tract 4933,2760,1185,2620,1034,2760,2620,2584,2506,19,21,43,40,35,1,0,0,29,13,50,39
20035493400,140,20,035,49060,556,,,Census Tract 4934,2598,1255,2539,1242,2598,2539,2211,2218,69,69,29,32,132,120,1,0,47,51,109,49
20035494000,140,20,035,49060,556,,,Census Tract 4940,2376,1035,2421,1148,2376,2421,1870,2163,112,81,76,54,12,8,0,1,175,46,131,68
20037956600,140,20,037,38260,999,,,Census Tract 9566,4232,2058,4464,2066,4232,4464,4025,4321,24,33,65,53,8,3,2,1,28,12,80,41
20037957400,140,20,037,38260,999,,,Census Tract 9574,2159,980,2181,1005,2159,2181,1931,2019,60,45,25,29,8,6,1,0,38,32,96,50
20039951100,140,20,039,99999,999,,,Census Tract 9511,1104,733,1374,733,1104,1374,1081,1350,4,7,1,0,2,1,0,3,5,8,11,5
20041084400,140,20,041,99999,999,,,Census Tract 844,5141,2382,4995,2390,5141,4995,4883,4782,51,52,21,25,16,16,0,0,49,43,121,77
20041084500,140,20,041,99999,999,,,Census Tract 845,3104,1387,3125,1345,3104,3125,2954,3047,29,5,22,27,6,7,6,1,22,6,65,32
20041084600,140,20,041,99999,999,,,Census Tract 846,2568,1325,2630,1337,2568,2630,2400,2510,11,25,23,11,13,13,5,1,43,42,73,28
20045000100,140,20,045,29940,999,,,Census Tract 1,2847,1241,2547,1131,2847,2547,2359,2190,140,142,92,80,30,6,8,1,45,48,173,80
20045000400,140,20,045,29940,999,,,Census Tract 4,4167,349,5952,903,4167,5952,3022,4437,246,459,24,30,652,764,1,12,46,96,176,154
20045000901,140,20,045,29940,999,,,Census Tract 9.01,5768,3067,6113,2895,5768,6113,4150,4723,390,344,316,291,378,428,1,7,248,122,285,198
20045001001,140,20,045,29940,999,,,Census Tract 10.01,2797,1052,2804,1056,2797,2804,1888,2083,66,73,659,506,39,20,0,1,16,26,129,95
20045001201,140,20,045,29940,999,,,Census Tract 12.01,1734,686,1635,606,1734,1635,1664,1591,18,10,16,11,9,4,0,0,13,5,14,14
20045001400,140,20,045,29940,999,,,Census Tract 14,4611,1982,4549,1772,4611,4549,4381,4343,48,46,37,41,36,25,0,1,19,31,90,62
20051072600,140,20,051,25700,999,,,Census Tract 726,2785,1260,2701,1192,2785,2701,2722,2682,4,0,9,2,6,2,0,0,7,5,37,10
20055960404,140,20,055,23780,999,,,Census Tract 9604.04,3606,1388,3631,1338,3606,3631,2828,3077,174,33,26,23,106,105,6,2,347,326,119,62
20055960501,140,20,055,23780,999,,,Census Tract 9605.01,2300,803,3051,918,2300,3051,1771,1735,23,47,32,26,14,171,0,2,389,976,71,91
20055960503,140,20,055,23780,999,,,Census Tract 9605.03,1177,441,1561,504,1177,1561,1027,887,8,24,9,13,1,87,0,1,99,499,33,47
20055960505,140,20,055,23780,999,,,Census Tract 9605.05,1557,592,2065,677,1557,2065,1130,1175,46,31,10,17,94,116,0,1,220,660,57,62
20055960508,140,20,055,23780,999,,,Census Tract 9605.08,1856,617,2461,706,1856,2461,1263,1400,14,38,3,21,162,138,1,2,346,787,67,74
20057961700,140,20,057,19980,999,,,Census Tract 9617,1965,872,2120,897,1965,2120,1832,2031,20,7,27,9,2,3,0,0,53,41,31,29
20059954100,140,20,059,28140,312,,,Census Tract 9541,6821,2880,6495,2614,6821,6495,6559,6329,36,8,49,51,24,4,1,0,24,25,128,78
20059954200,140,20,059,28140,312,,,Census Tract 9542,2998,1279,2596,1108,2998,2596,2759,2403,53,38,24,33,4,15,0,1,72,54,86,52
20059954500,140,20,059,28140,312,,,Census Tract 9545,6036,2553,5826,2337,6036,5826,5833,5642,17,10,43,34,24,10,0,0,39,13,80,117
20061000400,140,20,061,31740,999,,,Census Tract 4,6308,2998,5481,2278,6308,5481,4082,3574,1157,1154,52,39,310,277,66,9,213,193,428,235
20061000600,140,20,061,31740,999,,,Census Tract 6,5838,1623,4265,1114,5838,4265,4301,2748,779,886,71,29,105,60,28,23,182,289,372,230
20065952200,140,20,065,99999,999,,,Census Tract 9522,1601,854,1759,886,1601,1759,1464,1664,67,58,12,3,5,7,0,1,5,11,48,15
20067963600,140,20,067,99999,999,,,Census Tract 9636,1497,587,1757,695,1497,1757,1361,1459,2,0,13,10,1,1,0,0,101,247,19,40
20069962700,140,20,069,99999,999,,,Census Tract 9627,2980,1150,3110,1104,2980,3110,2839,2863,14,3,15,12,2,3,0,2,82,175,28,52
20071958100,140,20,071,99999,999,,,Census Tract 9581,1247,629,1534,712,1247,1534,1143,1428,6,3,7,4,4,1,0,2,69,80,18,16
20073965600,140,20,073,99999,999,,,Census Tract 9656,2162,1330,2569,1352,2162,2569,2079,2492,4,7,23,16,5,4,0,0,6,21,45,29
20073965800,140,20,073,99999,999,,,Census Tract 9658,1761,1259,2046,1293,1761,2046,1683,1972,13,0,19,24,2,0,0,0,7,13,37,37
20075958600,140,20,075,99999,999,,,Census Tract 9586,2690,1236,2670,1211,2690,2670,2134,2180,8,13,33,13,7,15,3,0,467,404,38,45
20077961600,140,20,077,99999,999,,,Census Tract 9616,2151,1070,2322,1139,2151,2322,2020,2274,5,4,22,13,1,3,7,0,79,11,17,17
20079030300,140,20,079,48620,556,,,Census Tract 303,5550,2330,4431,1846,5550,4431,4873,3699,121,119,33,29,49,33,1,1,332,413,141,137
20079030500,140,20,079,48620,556,,,Census Tract 305,6387,2515,6406,2376,6387,6406,6014,6154,71,63,36,27,72,31,1,0,82,63,111,68
20085082800,140,20,085,45820,999,,,Census Tract 828,4068,1612,3659,1366,4068,3659,3072,2929,16,13,775,624,5,5,0,3,17,7,183,77
20087020102,140,20,087,45820,999,,,Census Tract 201.02,3255,1457,2975,1320,3255,2975,3084,2868,26,12,27,25,8,4,2,0,10,11,98,52
20087020200,140,20,087,45820,999,,,Census Tract 202,4030,1724,4229,1657,4030,4229,3927,4131,27,16,30,36,1,6,1,0,3,14,41,26
20091050000,140,20,091,28140,312,,,Census Tract 500,4688,2190,4788,2187,4688,4788,4392,4566,61,35,13,9,72,74,3,4,66,54,81,46
20091050200,140,20,091,28140,312,,,Census Tract 502,3685,1856,4014,1853,3685,4014,3265,3639,161,139,5,10,36,37,0,2,98,100,120,87
20091051801,140,20,091,28140,312,,,Census Tract 518.01,3449,1495,3465,1469,3449,3465,3254,3330,22,11,6,2,84,84,0,0,18,10,65,28
20091051904,140,20,091,28140,312,,,Census Tract 519.04,5454,2524,5891,2510,5454,5891,4934,5446,175,98,9,12,171,239,7,0,57,35,101,61
20091051908,140,20,091,28140,312,,,Census Tract 519.08,1718,763,1843,768,1718,1843,1301,1649,191,74,3,4,39,57,6,0,127,19,51,38
20091052102,140,20,091,28140,312,,,Census Tract 521.02,2633,1237,2811,1353,2633,2811,2364,2562,104,77,10,12,28,37,4,1,41,64,82,58
20091052411,140,20,091,28140,312,,,Census Tract 524.11,3176,1058,3202,972,3176,3202,2814,2869,62,61,6,7,196,173,0,2,36,29,62,61
20091052415,140,20,091,28140,312,,,Census Tract 524.15,3017,1410,2976,1299,3017,2976,2509,2713,252,92,11,11,119,82,0,0,50,32,76,41
20091052416,140,20,091,28140,312,,,Census Tract 524.16,4622,2246,4993,2106,4622,4993,4173,4706,180,89,12,12,98,88,4,2,77,32,78,64
20091052417,140,20,091,28140,312,,,Census Tract 524.17,3281,1686,3315,1591,3281,3315,2441,2808,371,178,24,28,97,129,2,1,196,90,150,81
20091052419,140,20,091,28140,312,,,Census Tract 524.19,4664,1933,4519,1855,4664,4519,3554,3508,440,303,23,20,238,382,14,2,267,179,128,123
20091052606,140,20,091,28140,312,,,Census Tract 526.06,1903,884,849,344,1903,849,1718,817,59,9,10,2,34,5,0,0,31,6,51,7
20091052905,140,20,091,28140,312,,,Census Tract 529.05,4447,1763,4083,1772,4447,4083,2843,3459,563,273,49,25,73,113,3,6,677,96,239,111
20091053004,140,20,091,28140,312,,,Census Tract 530.04,3638,1837,3744,1787,3638,3744,3181,3373,179,106,20,16,138,149,6,1,26,37,88,62
20091053005,140,20,091,28140,312,,,Census Tract 530.05,1697,686,1725,681,1697,1725,1353,1509,152,98,6,3,77,57,0,0,35,19,74,38
